,occurance_count
4/2/2013,346
4/3/2013,424
4/4/2013,419
4/5/2013,430
4/6/2013,367
4/7/2013,322
4/8/2013,395
4/9/2013,410
4/10/2013,423
4/11/2013,411
4/12/2013,449
4/13/2013,444
4/14/2013,341
4/15/2013,466
4/16/2013,419
4/17/2013,427
4/18/2013,441
4/19/2013,491
4/20/2013,410
4/21/2013,344
4/22/2013,404
4/23/2013,436
4/24/2013,446
4/25/2013,506
4/26/2013,478
4/27/2013,399
4/28/2013,330
4/29/2013,452
4/30/2013,440
5/1/2013,509
5/2/2013,448
5/3/2013,500
5/4/2013,441
5/5/2013,363
5/6/2013,434
5/7/2013,438
5/8/2013,436
5/9/2013,428
5/10/2013,497
5/11/2013,426
5/12/2013,364
5/13/2013,422
5/14/2013,432
5/15/2013,443
5/16/2013,467
5/17/2013,495
5/18/2013,430
5/19/2013,321
5/20/2013,475
5/21/2013,449
5/22/2013,514
5/23/2013,473
5/24/2013,495
5/25/2013,413
5/26/2013,371
5/27/2013,392
5/28/2013,433
5/29/2013,467
5/30/2013,450
5/31/2013,460
6/1/2013,442
6/2/2013,360
6/3/2013,447
6/4/2013,468
6/5/2013,476
6/6/2013,441
6/7/2013,431
6/8/2013,418
6/9/2013,391
6/10/2013,419
6/11/2013,448
6/12/2013,503
6/13/2013,441
6/14/2013,498
6/15/2013,486
6/16/2013,362
6/17/2013,446
6/18/2013,453
6/19/2013,466
6/20/2013,445
6/21/2013,531
6/22/2013,475
6/23/2013,396
6/24/2013,473
6/25/2013,475
6/26/2013,525
6/27/2013,507
6/28/2013,542
6/29/2013,491
6/30/2013,422
7/1/2013,485
7/2/2013,496
7/3/2013,480
7/4/2013,418
7/5/2013,471
7/6/2013,430
7/7/2013,403
7/8/2013,538
7/9/2013,521
7/10/2013,532
7/11/2013,509
7/12/2013,473
7/13/2013,456
7/14/2013,411
7/15/2013,535
7/16/2013,502
7/17/2013,499
7/18/2013,476
7/19/2013,521
7/20/2013,477
7/21/2013,450
7/22/2013,476
7/23/2013,485
7/24/2013,504
7/25/2013,562
7/26/2013,547
7/27/2013,485
7/28/2013,429
7/29/2013,504
7/30/2013,484
7/31/2013,486
8/1/2013,500
8/2/2013,561
8/3/2013,461
8/4/2013,419
8/5/2013,513
8/6/2013,521
8/7/2013,474
8/8/2013,472
8/9/2013,540
8/10/2013,490
8/11/2013,415
8/12/2013,483
8/13/2013,498
8/14/2013,536
8/15/2013,503
8/16/2013,547
8/17/2013,480
8/18/2013,418
8/19/2013,496
8/20/2013,484
8/21/2013,464
8/22/2013,462
8/23/2013,570
8/24/2013,514
8/25/2013,453
8/26/2013,484
8/27/2013,490
8/28/2013,515
8/29/2013,484
8/30/2013,566
8/31/2013,450
9/1/2013,487
9/2/2013,441
9/3/2013,433
9/4/2013,463
9/5/2013,528
9/6/2013,497
9/7/2013,482
9/8/2013,404
9/9/2013,500
9/10/2013,513
9/11/2013,469
9/12/2013,479
9/13/2013,515
9/14/2013,448
9/15/2013,464
9/16/2013,480
9/17/2013,519
9/18/2013,496
9/19/2013,558
9/20/2013,573
9/21/2013,432
9/22/2013,448
9/23/2013,508
9/24/2013,512
9/25/2013,501
9/26/2013,492
9/27/2013,555
9/28/2013,513
9/29/2013,437
9/30/2013,545
10/1/2013,564
10/2/2013,488
10/3/2013,477
10/4/2013,554
10/5/2013,495
10/6/2013,423
10/7/2013,497
10/8/2013,495
10/9/2013,498
10/10/2013,493
10/11/2013,544
10/12/2013,433
10/13/2013,408
10/14/2013,443
10/15/2013,523
10/16/2013,456
10/17/2013,478
10/18/2013,528
10/19/2013,495
10/20/2013,450
10/21/2013,532
10/22/2013,484
10/23/2013,499
10/24/2013,508
10/25/2013,544
10/26/2013,475
10/27/2013,376
10/28/2013,498
10/29/2013,476
10/30/2013,488
10/31/2013,510
11/1/2013,571
11/2/2013,470
11/3/2013,361
11/4/2013,463
11/5/2013,426
11/6/2013,427
11/7/2013,468
11/8/2013,524
11/9/2013,449
11/10/2013,389
11/11/2013,390
11/12/2013,443
11/13/2013,455
11/14/2013,492
11/15/2013,564
11/16/2013,451
11/17/2013,378
11/18/2013,529
11/19/2013,425
11/20/2013,474
11/21/2013,464
11/22/2013,519
11/23/2013,472
11/24/2013,326
11/25/2013,479
11/26/2013,440
11/27/2013,479
11/28/2013,271
11/29/2013,445
11/30/2013,446
12/1/2013,456
12/2/2013,494
12/3/2013,442
12/4/2013,520
12/5/2013,492
12/6/2013,537
12/7/2013,461
12/8/2013,345
12/9/2013,433
12/10/2013,488
12/11/2013,470
12/12/2013,429
12/13/2013,511
12/14/2013,400
12/15/2013,375
12/16/2013,456
12/17/2013,429
12/18/2013,489
12/19/2013,494
12/20/2013,552
12/21/2013,468
12/22/2013,432
12/23/2013,515
12/24/2013,467
12/25/2013,225
12/26/2013,410
12/27/2013,495
12/28/2013,443
12/29/2013,332
12/30/2013,458
12/31/2013,395
1/1/2014,466
1/2/2014,400
1/3/2014,306
1/4/2014,336
1/5/2014,306
1/6/2014,427
1/7/2014,340
1/8/2014,453
1/9/2014,408
1/10/2014,484
1/11/2014,443
1/12/2014,383
1/13/2014,462
1/14/2014,487
1/15/2014,499
1/16/2014,476
1/17/2014,507
1/18/2014,442
1/19/2014,347
1/20/2014,391
1/21/2014,334
1/22/2014,311
1/23/2014,375
1/24/2014,473
1/25/2014,397
1/26/2014,326
1/27/2014,379
1/28/2014,405
1/29/2014,399
1/30/2014,393
1/31/2014,455
2/1/2014,466
2/2/2014,368
2/3/2014,345
2/4/2014,381
2/5/2014,352
2/6/2014,372
2/7/2014,472
2/8/2014,362
2/9/2014,320
2/10/2014,415
2/11/2014,396
2/12/2014,385
2/13/2014,245
2/14/2014,428
2/15/2014,369
2/16/2014,273
2/17/2014,359
2/18/2014,380
2/19/2014,368
2/20/2014,400
2/21/2014,411
2/22/2014,431
2/23/2014,313
2/24/2014,416
2/25/2014,429
2/26/2014,393
2/27/2014,366
2/28/2014,428
3/1/2014,484
3/2/2014,344
3/3/2014,357
3/4/2014,374
3/5/2014,423
3/6/2014,402
3/7/2014,439
3/8/2014,393
3/9/2014,320
3/10/2014,430
3/11/2014,358
3/12/2014,419
3/13/2014,392
3/14/2014,443
3/15/2014,446
3/16/2014,331
3/17/2014,377
3/18/2014,400
3/19/2014,432
3/20/2014,447
3/21/2014,456
3/22/2014,407
3/23/2014,311
3/24/2014,418
3/25/2014,392
3/26/2014,377
3/27/2014,418
3/28/2014,414
3/29/2014,349
3/30/2014,315
3/31/2014,401
4/1/2014,476
4/2/2014,406
4/3/2014,370
4/4/2014,460
4/5/2014,389
4/6/2014,345
4/7/2014,373
4/8/2014,407
4/9/2014,427
4/10/2014,412
4/11/2014,442
4/12/2014,393
4/13/2014,351
4/14/2014,393
4/15/2014,414
4/16/2014,430
4/17/2014,419
4/18/2014,490
4/19/2014,393
4/20/2014,335
4/21/2014,409
4/22/2014,466
4/23/2014,444
4/24/2014,433
4/25/2014,465
4/26/2014,381
4/27/2014,347
4/28/2014,443
4/29/2014,409
4/30/2014,384
5/1/2014,522
5/2/2014,499
5/3/2014,398
5/4/2014,392
5/5/2014,453
5/6/2014,448
5/7/2014,438
5/8/2014,422
5/9/2014,502
5/10/2014,422
5/11/2014,324
5/12/2014,455
5/13/2014,453
5/14/2014,468
5/15/2014,472
5/16/2014,493
5/17/2014,448
5/18/2014,359
5/19/2014,469
5/20/2014,461
5/21/2014,517
5/22/2014,457
5/23/2014,521
5/24/2014,425
5/25/2014,384
5/26/2014,403
5/27/2014,468
5/28/2014,496
5/29/2014,450
5/30/2014,513
5/31/2014,440
6/1/2014,504
6/2/2014,501
6/3/2014,466
6/4/2014,450
6/5/2014,429
6/6/2014,530
6/7/2014,422
6/8/2014,361
6/9/2014,444
6/10/2014,473
6/11/2014,536
6/12/2014,488
6/13/2014,488
6/14/2014,482
6/15/2014,389
6/16/2014,474
6/17/2014,482
6/18/2014,524
6/19/2014,459
6/20/2014,517
6/21/2014,470
6/22/2014,394
6/23/2014,516
6/24/2014,491
6/25/2014,500
6/26/2014,485
6/27/2014,544
6/28/2014,458
6/29/2014,421
6/30/2014,475
7/1/2014,549
7/2/2014,493
7/3/2014,496
7/4/2014,426
7/5/2014,407
7/6/2014,443
7/7/2014,521
7/8/2014,504
7/9/2014,486
7/10/2014,527
7/11/2014,482
7/12/2014,447
7/13/2014,400
7/14/2014,512
7/15/2014,522
7/16/2014,499
7/17/2014,439
7/18/2014,506
7/19/2014,479
7/20/2014,438
7/21/2014,514
7/22/2014,505
7/23/2014,486
7/24/2014,520
7/25/2014,543
7/26/2014,479
7/27/2014,426
7/28/2014,541
7/29/2014,520
7/30/2014,497
7/31/2014,531
8/1/2014,626
8/2/2014,468
8/3/2014,442
8/4/2014,528
8/5/2014,498
8/6/2014,507
8/7/2014,500
8/8/2014,518
8/9/2014,461
8/10/2014,442
8/11/2014,498
8/12/2014,490
8/13/2014,489
8/14/2014,538
8/15/2014,577
8/16/2014,506
8/17/2014,433
8/18/2014,490
8/19/2014,499
8/20/2014,540
8/21/2014,500
8/22/2014,498
8/23/2014,487
8/24/2014,397
8/25/2014,485
8/26/2014,488
8/27/2014,516
8/28/2014,510
8/29/2014,534
8/30/2014,497
8/31/2014,401
9/1/2014,536
9/2/2014,519
9/3/2014,513
9/4/2014,522
9/5/2014,515
9/6/2014,442
9/7/2014,430
9/8/2014,457
9/9/2014,470
9/10/2014,509
9/11/2014,453
9/12/2014,494
9/13/2014,459
9/14/2014,390
9/15/2014,488
9/16/2014,481
9/17/2014,488
9/18/2014,495
9/19/2014,553
9/20/2014,514
9/21/2014,405
9/22/2014,465
9/23/2014,490
9/24/2014,480
9/25/2014,465
9/26/2014,518
9/27/2014,467
9/28/2014,409
9/29/2014,472
9/30/2014,472
10/1/2014,549
10/2/2014,483
10/3/2014,507
10/4/2014,403
10/5/2014,399
10/6/2014,492
10/7/2014,474
10/8/2014,463
10/9/2014,469
10/10/2014,529
10/11/2014,417
10/12/2014,418
10/13/2014,413
10/14/2014,545
10/15/2014,522
10/16/2014,472
10/17/2014,536
10/18/2014,471
10/19/2014,404
10/20/2014,509
10/21/2014,475
10/22/2014,474
10/23/2014,425
10/24/2014,550
10/25/2014,511
10/26/2014,404
10/27/2014,492
10/28/2014,485
10/29/2014,473
10/30/2014,451
10/31/2014,496
11/1/2014,469
11/2/2014,350
11/3/2014,463
11/4/2014,423
11/5/2014,455
11/6/2014,445
11/7/2014,520
11/8/2014,448
11/9/2014,364
11/10/2014,463
11/11/2014,430
11/12/2014,487
11/13/2014,422
11/14/2014,450
11/15/2014,420
11/16/2014,344
11/17/2014,411
11/18/2014,423
11/19/2014,407
11/20/2014,444
11/21/2014,471
11/22/2014,427
11/23/2014,373
11/24/2014,473
11/25/2014,451
11/26/2014,425
11/27/2014,254
11/28/2014,503
11/29/2014,410
11/30/2014,363
12/1/2014,512
12/2/2014,438
12/3/2014,421
12/4/2014,403
12/5/2014,457
12/6/2014,394
12/7/2014,348
12/8/2014,400
12/9/2014,391
12/10/2014,438
12/11/2014,441
12/12/2014,455
12/13/2014,468
12/14/2014,389
12/15/2014,477
12/16/2014,436
12/17/2014,478
12/18/2014,467
12/19/2014,508
12/20/2014,440
12/21/2014,371
12/22/2014,423
12/23/2014,488
12/24/2014,413
12/25/2014,213
12/26/2014,351
12/27/2014,370
12/28/2014,309
12/29/2014,414
12/30/2014,381
12/31/2014,346
1/1/2015,404
1/2/2015,404
1/3/2015,366
1/4/2015,282
1/5/2015,412
1/6/2015,384
1/7/2015,324
1/8/2015,351
1/9/2015,392
1/10/2015,338
1/11/2015,322
1/12/2015,359
1/13/2015,406
1/14/2015,399
1/15/2015,478
1/16/2015,430
1/17/2015,400
1/18/2015,277
1/19/2015,365
1/20/2015,414
1/21/2015,404
1/22/2015,396
1/23/2015,410
1/24/2015,327
1/25/2015,337
1/26/2015,328
1/27/2015,207
1/28/2015,333
1/29/2015,316
1/30/2015,390
1/31/2015,308
2/1/2015,357
2/2/2015,300
2/3/2015,306
2/4/2015,344
2/5/2015,349
2/6/2015,406
2/7/2015,309
2/8/2015,276
2/9/2015,298
2/10/2015,334
2/11/2015,328
2/12/2015,366
2/13/2015,408
2/14/2015,382
2/15/2015,318
2/16/2015,313
2/17/2015,329
2/18/2015,366
2/19/2015,355
2/20/2015,372
2/21/2015,319
2/22/2015,264
2/23/2015,360
2/24/2015,320
2/25/2015,389
2/26/2015,343
2/27/2015,401
2/28/2015,337
3/1/2015,354
3/2/2015,339
3/3/2015,368
3/4/2015,356
3/5/2015,301
3/6/2015,401
3/7/2015,354
3/8/2015,276
3/9/2015,377
3/10/2015,379
3/11/2015,388
3/12/2015,374
3/13/2015,415
3/14/2015,369
3/15/2015,375
3/16/2015,400
3/17/2015,419
3/18/2015,382
3/19/2015,397
3/20/2015,392
3/21/2015,413
3/22/2015,321
3/23/2015,396
3/24/2015,364
3/25/2015,371
3/26/2015,376
3/27/2015,428
3/28/2015,365
3/29/2015,334
3/30/2015,394
3/31/2015,403
4/1/2015,499
4/2/2015,419
4/3/2015,396
4/4/2015,402
4/5/2015,287
4/6/2015,439
4/7/2015,352
4/8/2015,393
4/9/2015,397
4/10/2015,441
4/11/2015,406
4/12/2015,344
4/13/2015,399
4/14/2015,397
4/15/2015,450
4/16/2015,427
4/17/2015,439
4/18/2015,448
4/19/2015,369
4/20/2015,414
4/21/2015,456
4/22/2015,469
4/23/2015,431
4/24/2015,459
4/25/2015,426
4/26/2015,371
4/27/2015,457
4/28/2015,445
4/29/2015,427
4/30/2015,442
5/1/2015,550
5/2/2015,379
5/3/2015,348
5/4/2015,398
5/5/2015,447
5/6/2015,408
5/7/2015,426
5/8/2015,505
5/9/2015,386
5/10/2015,421
5/11/2015,441
5/12/2015,444
5/13/2015,476
5/14/2015,467
5/15/2015,547
5/16/2015,419
5/17/2015,374
5/18/2015,463
5/19/2015,444
5/20/2015,486
5/21/2015,456
5/22/2015,516
5/23/2015,413
5/24/2015,371
5/25/2015,382
5/26/2015,457
5/27/2015,452
5/28/2015,503
5/29/2015,508
5/30/2015,468
5/31/2015,371
6/1/2015,493
6/2/2015,431
6/3/2015,432
6/4/2015,441
6/5/2015,456
6/6/2015,422
6/7/2015,396
6/8/2015,479
6/9/2015,444
6/10/2015,485
6/11/2015,453
6/12/2015,473
6/13/2015,396
6/14/2015,364
6/15/2015,487
6/16/2015,444
6/17/2015,486
6/18/2015,460
6/19/2015,511
6/20/2015,412
6/21/2015,378
6/22/2015,485
6/23/2015,448
6/24/2015,483
6/25/2015,488
6/26/2015,508
6/27/2015,408
6/28/2015,378
6/29/2015,433
6/30/2015,473
7/1/2015,550
7/2/2015,466
7/3/2015,448
7/4/2015,347
7/5/2015,363
7/6/2015,458
7/7/2015,465
7/8/2015,459
7/9/2015,462
7/10/2015,418
7/11/2015,453
7/12/2015,436
7/13/2015,428
7/14/2015,432
7/15/2015,509
7/16/2015,492
7/17/2015,493
7/18/2015,401
7/19/2015,365
7/20/2015,492
7/21/2015,453
7/22/2015,519
7/23/2015,487
7/24/2015,541
7/25/2015,483
7/26/2015,393
7/27/2015,505
7/28/2015,520
7/29/2015,510
7/30/2015,480
7/31/2015,551
8/1/2015,535
8/2/2015,411
8/3/2015,474
8/4/2015,508
8/5/2015,473
8/6/2015,476
8/7/2015,513
8/8/2015,464
8/9/2015,375
8/10/2015,475
8/11/2015,415
8/12/2015,492
8/13/2015,467
8/14/2015,534
8/15/2015,474
8/16/2015,407
8/17/2015,426
8/18/2015,480
8/19/2015,525
8/20/2015,505
8/21/2015,504
8/22/2015,432
8/23/2015,425
8/24/2015,470
8/25/2015,490
8/26/2015,495
8/27/2015,477
8/28/2015,524
8/29/2015,456
8/30/2015,368
8/31/2015,413
9/1/2015,531
9/2/2015,446
9/3/2015,539
9/4/2015,530
9/5/2015,424
9/6/2015,394
9/7/2015,406
9/8/2015,438
9/9/2015,456
9/10/2015,440
9/11/2015,502
9/12/2015,448
9/13/2015,394
9/14/2015,453
9/15/2015,502
9/16/2015,489
9/17/2015,487
9/18/2015,521
9/19/2015,464
9/20/2015,404
9/21/2015,475
9/22/2015,471
9/23/2015,456
9/24/2015,444
9/25/2015,467
9/26/2015,404
9/27/2015,429
9/28/2015,477
9/29/2015,445
9/30/2015,451
10/1/2015,542
10/2/2015,427
10/3/2015,393
10/4/2015,413
10/5/2015,458
10/6/2015,457
10/7/2015,444
10/8/2015,466
10/9/2015,479
10/10/2015,438
10/11/2015,406
10/12/2015,456
10/13/2015,425
10/14/2015,467
10/15/2015,490
10/16/2015,466
10/17/2015,420
10/18/2015,352
10/19/2015,451
10/20/2015,485
10/21/2015,480
10/22/2015,452
10/23/2015,458
10/24/2015,386
10/25/2015,412
10/26/2015,442
10/27/2015,383
10/28/2015,428
10/29/2015,472
10/30/2015,481
10/31/2015,475
11/1/2015,461
11/2/2015,426
11/3/2015,447
11/4/2015,459
11/5/2015,431
11/6/2015,463
11/7/2015,440
11/8/2015,390
11/9/2015,432
11/10/2015,438
11/11/2015,389
11/12/2015,449
11/13/2015,506
11/14/2015,392
11/15/2015,386
11/16/2015,448
11/17/2015,463
11/18/2015,451
11/19/2015,439
11/20/2015,496
11/21/2015,428
11/22/2015,386
11/23/2015,423
11/24/2015,453
11/25/2015,448
11/26/2015,298
11/27/2015,469
11/28/2015,381
11/29/2015,354
11/30/2015,452
12/1/2015,505
12/2/2015,458
12/3/2015,439
12/4/2015,478
12/5/2015,427
12/6/2015,354
12/7/2015,409
12/8/2015,442
12/9/2015,406
12/10/2015,454
12/11/2015,540
12/12/2015,457
12/13/2015,369
12/14/2015,484
12/15/2015,519
12/16/2015,472
12/17/2015,432
12/18/2015,527
12/19/2015,436
12/20/2015,411
12/21/2015,450
12/22/2015,525
12/23/2015,488
12/24/2015,452
12/25/2015,288
12/26/2015,369
12/27/2015,370
12/28/2015,432
12/29/2015,399
12/30/2015,427
12/31/2015,380
1/1/2016,455
1/2/2016,380
1/3/2016,321
1/4/2016,391
1/5/2016,370
1/6/2016,418
1/7/2016,378
1/8/2016,467
1/9/2016,415
1/10/2016,339
1/11/2016,409
1/12/2016,428
1/13/2016,373
1/14/2016,382
1/15/2016,506
1/16/2016,413
1/17/2016,359
1/18/2016,344
1/19/2016,412
1/20/2016,425
1/21/2016,425
1/22/2016,442
1/23/2016,166
1/24/2016,166
1/25/2016,328
1/26/2016,332
1/27/2016,382
1/28/2016,387
1/29/2016,405
1/30/2016,382
1/31/2016,314
2/1/2016,460
2/2/2016,366
2/3/2016,384
2/4/2016,417
2/5/2016,383
2/6/2016,393
2/7/2016,348
2/8/2016,349
2/9/2016,379
2/10/2016,406
2/11/2016,335
2/12/2016,409
2/13/2016,309
2/14/2016,265
2/15/2016,320
2/16/2016,395
2/17/2016,343
2/18/2016,390
2/19/2016,381
2/20/2016,401
2/21/2016,299
2/22/2016,382
2/23/2016,328
2/24/2016,363
2/25/2016,360
2/26/2016,401
2/27/2016,386
2/28/2016,278
2/29/2016,356
3/1/2016,477
3/2/2016,370
3/3/2016,403
3/4/2016,402
3/5/2016,357
3/6/2016,323
3/7/2016,406
3/8/2016,387
3/9/2016,393
3/10/2016,389
3/11/2016,442
3/12/2016,401
3/13/2016,296
3/14/2016,367
3/15/2016,396
3/16/2016,397
3/17/2016,376
3/18/2016,400
3/19/2016,387
3/20/2016,322
3/21/2016,388
3/22/2016,401
3/23/2016,379
3/24/2016,392
3/25/2016,429
3/26/2016,379
3/27/2016,270
3/28/2016,384
3/29/2016,428
3/30/2016,434
3/31/2016,401
4/1/2016,526
4/2/2016,354
4/3/2016,304
4/4/2016,363
4/5/2016,374
4/6/2016,412
4/7/2016,393
4/8/2016,413
4/9/2016,377
4/10/2016,324
4/11/2016,432
4/12/2016,399
4/13/2016,454
4/14/2016,405
4/15/2016,463
4/16/2016,419
4/17/2016,359
4/18/2016,426
4/19/2016,401
4/20/2016,452
4/21/2016,425
4/22/2016,477
4/23/2016,360
4/24/2016,325
4/25/2016,397
4/26/2016,404
4/27/2016,419
4/28/2016,450
4/29/2016,434
4/30/2016,373
5/1/2016,364
5/2/2016,370
5/3/2016,403
5/4/2016,396
5/5/2016,422
5/6/2016,466
5/7/2016,385
5/8/2016,342
5/9/2016,453
5/10/2016,443
5/11/2016,436
5/12/2016,420
5/13/2016,431
5/14/2016,427
5/15/2016,384
5/16/2016,458
5/17/2016,463
5/18/2016,435
5/19/2016,379
5/20/2016,452
5/21/2016,420
5/22/2016,371
5/23/2016,454
5/24/2016,413
5/25/2016,419
5/26/2016,450
5/27/2016,478
5/28/2016,386
5/29/2016,367
5/30/2016,377
5/31/2016,440
6/1/2016,562
6/2/2016,470
6/3/2016,445
6/4/2016,423
6/5/2016,383
6/6/2016,476
6/7/2016,403
6/8/2016,433
6/9/2016,448
6/10/2016,434
6/11/2016,385
6/12/2016,369
6/13/2016,450
6/14/2016,433
6/15/2016,464
6/16/2016,491
6/17/2016,457
6/18/2016,393
6/19/2016,353
6/20/2016,464
6/21/2016,445
6/22/2016,470
6/23/2016,421
6/24/2016,455
6/25/2016,389
6/26/2016,409
6/27/2016,461
6/28/2016,465
6/29/2016,422
6/30/2016,442
7/1/2016,536
7/2/2016,433
7/3/2016,400
7/4/2016,358
7/5/2016,426
7/6/2016,411
7/7/2016,421
7/8/2016,409
7/9/2016,392
7/10/2016,419
7/11/2016,405
7/12/2016,421
7/13/2016,433
7/14/2016,496
7/15/2016,480
7/16/2016,455
7/17/2016,395
7/18/2016,459
7/19/2016,444
7/20/2016,467
7/21/2016,424
7/22/2016,466
7/23/2016,467
7/24/2016,390
7/25/2016,440
7/26/2016,454
7/27/2016,463
7/28/2016,449
7/29/2016,434
7/30/2016,392
7/31/2016,329
8/1/2016,550
8/2/2016,454
8/3/2016,434
8/4/2016,419
8/5/2016,466
8/6/2016,402
8/7/2016,414
8/8/2016,469
8/9/2016,458
8/10/2016,472
8/11/2016,441
8/12/2016,447
8/13/2016,388
8/14/2016,389
8/15/2016,473
8/16/2016,468
8/17/2016,456
8/18/2016,452
8/19/2016,494
8/20/2016,457
8/21/2016,366
8/22/2016,496
8/23/2016,433
8/24/2016,472
8/25/2016,519
8/26/2016,494
8/27/2016,440
8/28/2016,434
8/29/2016,501
8/30/2016,463
8/31/2016,468
9/1/2016,463
9/2/2016,493
9/3/2016,413
9/4/2016,413
9/5/2016,412
9/6/2016,411
9/7/2016,454
9/8/2016,444
9/9/2016,455
9/10/2016,433
9/11/2016,355
9/12/2016,392
9/13/2016,389
9/14/2016,445
9/15/2016,461
9/16/2016,499
9/17/2016,431
9/18/2016,365
9/19/2016,382
9/20/2016,424
9/21/2016,450
9/22/2016,440
9/23/2016,463
9/24/2016,385
9/25/2016,382
9/26/2016,455
9/27/2016,384
9/28/2016,427
9/29/2016,433
9/30/2016,444
10/1/2016,490
10/2/2016,356
10/3/2016,443
10/4/2016,453
10/5/2016,393
10/6/2016,454
10/7/2016,443
10/8/2016,389
10/9/2016,329
10/10/2016,428
10/11/2016,392
10/12/2016,420
10/13/2016,429
10/14/2016,498
10/15/2016,444
10/16/2016,419
10/17/2016,441
10/18/2016,494
10/19/2016,442
10/20/2016,457
10/21/2016,493
10/22/2016,405
10/23/2016,372
10/24/2016,424
10/25/2016,390
10/26/2016,465
10/27/2016,429
10/28/2016,492
10/29/2016,425
10/30/2016,414
10/31/2016,478
11/1/2016,500
11/2/2016,441
11/3/2016,445
11/4/2016,508
11/5/2016,411
11/6/2016,353
11/7/2016,419
11/8/2016,390
11/9/2016,405
11/10/2016,435
11/11/2016,414
11/12/2016,354
11/13/2016,344
11/14/2016,402
11/15/2016,419
11/16/2016,424
11/17/2016,456
11/18/2016,496
11/19/2016,408
11/20/2016,331
11/21/2016,391
11/22/2016,452
11/23/2016,467
11/24/2016,275
11/25/2016,447
11/26/2016,404
11/27/2016,340
11/28/2016,451
11/29/2016,400
11/30/2016,457
12/1/2016,557
12/2/2016,488
12/3/2016,449
12/4/2016,358
12/5/2016,453
12/6/2016,416
12/7/2016,440
12/8/2016,430
12/9/2016,473
12/10/2016,405
12/11/2016,325
12/12/2016,449
12/13/2016,432
12/14/2016,425
12/15/2016,430
12/16/2016,446
12/17/2016,388
12/18/2016,379
12/19/2016,412
12/20/2016,463
12/21/2016,432
12/22/2016,466
12/23/2016,503
12/24/2016,382
12/25/2016,240
12/26/2016,352
12/27/2016,395
12/28/2016,397
12/29/2016,396
12/30/2016,424
12/31/2016,365
1/1/2017,439
1/2/2017,332
1/3/2017,452
1/4/2017,397
1/5/2017,391
1/6/2017,370
1/7/2017,339
1/8/2017,257
1/9/2017,331
1/10/2017,379
1/11/2017,365
1/12/2017,414
1/13/2017,446
1/14/2017,391
1/15/2017,345
1/16/2017,372
1/17/2017,482
1/18/2017,431
1/19/2017,385
1/20/2017,461
1/21/2017,390
1/22/2017,347
1/23/2017,403
1/24/2017,406
1/25/2017,390
1/26/2017,404
1/27/2017,435
1/28/2017,366
1/29/2017,307
1/30/2017,395
1/31/2017,339
2/1/2017,477
2/2/2017,388
2/3/2017,382
2/4/2017,336
2/5/2017,341
2/6/2017,376
2/7/2017,376
2/8/2017,394
2/9/2017,221
2/10/2017,384
2/11/2017,327
2/12/2017,298
2/13/2017,399
2/14/2017,384
2/15/2017,394
2/16/2017,358
2/17/2017,403
2/18/2017,336
2/19/2017,347
2/20/2017,351
2/21/2017,385
2/22/2017,340
2/23/2017,386
2/24/2017,393
2/25/2017,360
2/26/2017,287
2/27/2017,406
2/28/2017,411
3/1/2017,490
3/2/2017,359
3/3/2017,395
3/4/2017,355
3/5/2017,297
3/6/2017,377
3/7/2017,356
3/8/2017,422
3/9/2017,339
3/10/2017,390
3/11/2017,320
3/12/2017,267
3/13/2017,384
3/14/2017,170
3/15/2017,273
3/16/2017,356
3/17/2017,415
3/18/2017,370
3/19/2017,299
3/20/2017,420
3/21/2017,356
3/22/2017,351
3/23/2017,385
3/24/2017,423
3/25/2017,352
3/26/2017,304
3/27/2017,370
3/28/2017,382
3/29/2017,374
3/30/2017,360
3/31/2017,362
4/1/2017,437
4/2/2017,304
4/3/2017,482
4/4/2017,336
4/5/2017,395
4/6/2017,340
4/7/2017,405
4/8/2017,347
4/9/2017,341
4/10/2017,402
4/11/2017,372
4/12/2017,402
4/13/2017,358
4/14/2017,415
4/15/2017,359
4/16/2017,340
4/17/2017,432
4/18/2017,417
4/19/2017,392
4/20/2017,391
4/21/2017,418
4/22/2017,378
4/23/2017,358
4/24/2017,383
4/25/2017,400
4/26/2017,381
4/27/2017,427
4/28/2017,456
4/29/2017,368
4/30/2017,350
5/1/2017,508
5/2/2017,421
5/3/2017,421
5/4/2017,417
5/5/2017,433
5/6/2017,400
5/7/2017,335
5/8/2017,373
5/9/2017,368
5/10/2017,436
5/11/2017,416
5/12/2017,433
5/13/2017,349
5/14/2017,293
5/15/2017,421
5/16/2017,378
5/17/2017,443
5/18/2017,371
5/19/2017,475
5/20/2017,399
5/21/2017,375
5/22/2017,400
5/23/2017,458
5/24/2017,456
5/25/2017,435
5/26/2017,467
5/27/2017,454
5/28/2017,394
5/29/2017,337
5/30/2017,453
5/31/2017,408
6/1/2017,487
6/2/2017,471
6/3/2017,391
6/4/2017,315
6/5/2017,424
6/6/2017,408
6/7/2017,433
6/8/2017,445
6/9/2017,442
6/10/2017,398
6/11/2017,351
6/12/2017,415
6/13/2017,403
6/14/2017,436
6/15/2017,468
6/16/2017,455
6/17/2017,415
6/18/2017,353
6/19/2017,417
6/20/2017,453
6/21/2017,420
6/22/2017,460
6/23/2017,471
6/24/2017,416
6/25/2017,426
6/26/2017,424
6/27/2017,425
6/28/2017,462
6/29/2017,417
6/30/2017,509
7/1/2017,521
7/2/2017,384
7/3/2017,476
