date,avgTemp
2020-06-20,77.99000000000001
2020-06-21,78.98
2020-06-22,80.96000000000001
2020-06-23,80.51
2020-06-24,79.97
2020-06-25,79.52000000000001
2020-06-26,78.08000000000001
2020-06-27,76.01
2020-06-28,79.97
2020-06-29,76.01
2020-06-30,73.49000000000001
2020-07-01,73.49000000000001
2020-07-02,79.97
2020-07-03,80.51
2020-07-04,77.54
2020-07-05,81.95
2020-07-06,83.03
2020-07-07,77.0
2020-07-08,78.97999999999999
2020-07-09,82.03999999999999
2020-07-10,75.02
2020-07-11,77.45
2020-07-12,79.07000000000001
2020-07-13,77.99000000000001
2020-07-14,77.45
2020-07-15,76.00999999999999
2020-07-16,73.58000000000001
2020-07-17,76.55000000000001
2020-07-18,81.5
2020-07-19,85.46000000000001
2020-07-20,86.99000000000001
2020-07-21,84.02
2020-07-22,81.95
2020-07-23,79.52
2020-07-24,76.01
2020-07-25,79.97
2020-07-26,84.47
2020-07-27,84.47
2020-07-28,86.53999999999999
2020-07-29,83.48
2020-07-30,82.94
2020-07-31,76.00999999999999
2020-08-01,79.52000000000001
2020-08-02,83.03
2020-08-03,78.98
2020-08-04,74.48
2020-08-05,79.52
2020-08-06,76.55
2020-08-07,73.49000000000001
2020-08-08,75.47
2020-08-09,79.52000000000001
2020-08-10,83.93
2020-08-11,83.03
2020-08-12,80.96000000000001
2020-08-13,75.47
2020-08-14,79.52
2020-08-15,77.53999999999999
2020-08-16,69.44
2020-08-17,72.5
2020-08-18,72.5
2020-08-19,70.52
2020-08-20,71.06
2020-08-21,75.47
2020-08-22,80.50999999999999
2020-08-23,79.97
2020-08-24,82.49000000000001
2020-08-25,80.06
2020-08-26,71.96000000000001
2020-08-27,77.99000000000001
2020-08-28,77.99000000000001
2020-08-29,76.46000000000001
2020-08-30,72.95
2020-08-31,69.98
2020-09-01,71.50999999999999
2020-09-02,74.03
2020-09-03,77.45
2020-09-04,77.0
2020-09-05,72.5
2020-09-06,74.03
2020-09-07,72.5
2020-09-08,76.00999999999999
2020-09-09,75.02000000000001
2020-09-10,77.53999999999999
2020-09-11,69.97999999999999
2020-09-12,67.46000000000001
2020-09-13,67.46000000000001
2020-09-14,67.00999999999999
2020-09-15,59.989999999999995
2020-09-16,63.5
2020-09-17,69.53
2020-09-18,62.510000000000005
2020-09-19,56.480000000000004
2020-09-20,57.47
2020-09-21,56.93
2020-09-22,59.54
2020-09-23,68.0
2020-09-24,68.53999999999999
2020-09-25,69.53
2020-09-26,69.44
2020-09-27,72.95
2020-09-28,73.04
2020-09-29,70.43
2020-09-30,65.57
2020-10-01,66.02000000000001
2020-10-02,59.0
2020-10-03,59.0
2020-10-04,59.0
2020-10-05,61.52
2020-10-06,63.050000000000004
2020-10-07,67.00999999999999
2020-10-08,58.55
2020-10-09,59.540000000000006
2020-10-10,64.49000000000001
2020-10-11,61.97
2020-10-12,52.97
2020-10-13,55.49
2020-10-14,58.46
2020-10-15,64.03999999999999
2020-10-16,56.48
2020-10-17,51.53
2020-10-18,54.05
2020-10-19,58.01
2020-10-20,64.03999999999999
2020-10-21,63.5
2020-10-22,66.02
2020-10-23,66.02000000000001
2020-10-24,58.550000000000004
2020-10-25,49.010000000000005
2020-10-26,55.04
2020-10-27,55.49
2020-10-28,54.5
2020-10-29,50.989999999999995
2020-10-30,41.989999999999995
2020-10-31,39.019999999999996
2020-11-01,49.010000000000005
2020-11-02,41.0
2020-11-03,46.49
2020-11-04,50.99
2020-11-05,59.45
2020-11-06,62.96
2020-11-07,64.94
2020-11-08,65.47999999999999
2020-11-09,64.49
2020-11-10,67.00999999999999
2020-11-11,68.0
2020-11-12,57.019999999999996
2020-11-13,48.47
2020-11-14,47.03
2020-11-15,52.519999999999996
2020-11-16,49.550000000000004
2020-11-17,42.980000000000004
2020-11-18,33.08
2020-11-19,39.11
2020-11-20,53.96
2020-11-21,56.48
2020-11-22,51.53
2020-11-23,51.08
2020-11-24,44.51
2020-11-25,50.45
2020-11-26,59.99
2020-11-27,57.019999999999996
2020-11-28,50.0
2020-11-29,47.480000000000004
2020-11-30,56.480000000000004
2020-12-01,49.55
2020-12-02,39.47
2020-12-03,42.53
2020-12-04,48.02
2020-12-05,42.98
2020-12-06,36.5
2020-12-07,35.96
2020-12-08,33.08
2020-12-09,34.519999999999996
2020-12-10,42.44
2020-12-11,48.019999999999996
2020-12-12,51.980000000000004
2020-12-13,54.5
2020-12-14,41.0
2020-12-15,34.61
2020-12-16,27.68
2020-12-17,28.669999999999998
2020-12-18,28.13
2020-12-19,26.060000000000002
2020-12-20,35.510000000000005
2020-12-21,41.54
2020-12-22,41.989999999999995
2020-12-23,40.46
2020-12-24,50.99
2020-12-25,45.050000000000004
2020-12-26,28.13
2020-12-27,30.65
2020-12-28,42.53
2020-12-29,36.59
2020-12-30,35.6
2020-12-31,41.989999999999995
